"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間∕進修別","等級別","學生數","教師數","上學年度畢業生數","縣市名稱","體系別"
112,0017,國立臺北大學,04134024,不動產與城鄉環境學系,P 進,B 學士,161,0,28,01 新北市,1 一般
112,0017,國立臺北大學,04134040,城市治理英語碩士學位學程,D 日,M 碩士,18,2,2,01 新北市,1 一般
112,0017,國立臺北大學,04141026,商學院數位行銷進修學士學位學程,P 進,B 學士,180,2,40,01 新北市,1 一般
112,0017,國立臺北大學,04211028,法律學系,D 日,D 博士,33,0,0,01 新北市,1 一般
112,0017,國立臺北大學,04211028,法律學系,D 日,M 碩士,302,0,66,01 新北市,1 一般
112,0017,國立臺北大學,04211028,法律學系,D 日,B 學士,834,35,205,01 新北市,1 一般
112,0017,國立臺北大學,04211028,法律學系,P 進,B 學士,220,0,47,01 新北市,1 一般
112,0017,國立臺北大學,05211043,自然資源與環境管理研究所,D 日,D 博士,16,0,3,01 新北市,1 一般
112,0017,國立臺北大學,05211043,自然資源與環境管理研究所,D 日,M 碩士,19,5,9,01 新北市,1 一般
112,0017,國立臺北大學,05211043,自然資源與環境管理研究所,N 職,M 碩士,23,0,6,01 新北市,1 一般
112,0017,國立臺北大學,05421033,統計學系,D 日,M 碩士,45,0,21,01 新北市,1 一般
112,0017,國立臺北大學,05421033,統計學系,N 職,M 碩士,64,0,14,01 新北市,1 一般
112,0017,國立臺北大學,05421033,統計學系,D 日,B 學士,248,17,62,01 新北市,1 一般
112,0017,國立臺北大學,06131036,資訊工程學系,D 日,M 碩士,80,0,19,01 新北市,1 一般
112,0017,國立臺北大學,06131036,資訊工程學系,D 日,B 學士,231,13,39,01 新北市,1 一般
112,0017,國立臺北大學,06131038,電機資訊學院博士班,D 日,D 博士,16,2,1,01 新北市,1 一般
112,0017,國立臺北大學,06134034,資訊管理研究所,D 日,M 碩士,41,6,15,01 新北市,1 一般
112,0017,國立臺北大學,07141035,電機工程學系,D 日,M 碩士,53,0,24,01 新北市,1 一般
112,0017,國立臺北大學,07141035,電機工程學系,D 日,B 學士,194,8,38,01 新北市,1 一般
112,0017,國立臺北大學,07141037,通訊工程學系,D 日,M 碩士,35,0,4,01 新北市,1 一般
112,0017,國立臺北大學,07141037,通訊工程學系,D 日,B 學士,153,9,28,01 新北市,1 一般
112,0017,國立臺北大學,07141C02,多媒體與網路科技產業碩士專班,D 日,M 碩士,2,0,0,01 新北市,1 一般
112,0017,國立臺北大學,07313039,都市計劃研究所,D 日,D 博士,10,0,1,01 新北市,1 一般
112,0017,國立臺北大學,07313039,都市計劃研究所,D 日,M 碩士,53,6,16,01 新北市,1 一般
112,0017,國立臺北大學,09141044,智慧醫療管理英語碩士學位學程,D 日,M 碩士,6,2,2,01 新北市,1 一般
112,0017,國立臺北大學,09231041,社會工作學系,D 日,M 碩士,56,0,5,01 新北市,1 一般
112,0017,國立臺北大學,09231041,社會工作學系,D 日,B 學士,216,13,39,01 新北市,1 一般
112,0017,國立臺北大學,09231041,社會工作學系,P 進,B 學士,203,0,40,01 新北市,1 一般
112,0017,國立臺北大學,10152042,休閒運動管理學系,D 日,B 學士,210,7,56,01 新北市,1 一般
112,0017,國立臺北大學,99999Z01,通識及共同科目,D 日,,0,8,0,01 新北市,1 一般
112,0017,國立臺北大學,99999Z02,計算機中心,D 日,,0,1,0,01 新北市,1 一般
112,0017,國立臺北大學,99999Z05,師資培育中心,D 日,,0,5,0,01 新北市,1 一般
112,0017,國立臺北大學,99999Z07,體育室,D 日,,0,12,0,01 新北市,1 一般
112,0017,國立臺北大學,99999Z08,語言中心,D 日,,0,7,0,01 新北市,1 一般
112,0018,國立嘉義大學,01111001,教育學系,D 日,D 博士,58,0,10,20 嘉義市,1 一般
112,0018,國立嘉義大學,01111001,教育學系,D 日,M 碩士,116,0,32,20 嘉義市,1 一般
112,0018,國立嘉義大學,01111001,教育學系,N 職,M 碩士,178,0,51,20 嘉義市,1 一般
112,0018,國立嘉義大學,01111001,教育學系,D 日,B 學士,165,25,40,20 嘉義市,1 一般
112,0018,國立嘉義大學,01111006,師範學院教學專業國際碩士學位學程,D 日,M 碩士,5,2,3,20 嘉義市,1 一般
112,0018,國立嘉義大學,01113017,特殊教育學系,D 日,M 碩士,32,0,2,20 嘉義市,1 一般
112,0018,國立嘉義大學,01113017,特殊教育學系,D 日,B 學士,164,10,38,20 嘉義市,1 一般
112,0018,國立嘉義大學,01116021,數位學習設計與管理學系,D 日,M 碩士,19,0,9,20 嘉義市,1 一般
112,0018,國立嘉義大學,01116021,數位學習設計與管理學系,D 日,B 學士,188,11,42,20 嘉義市,1 一般
112,0018,國立嘉義大學,01121016,幼兒教育學系,D 日,M 碩士,52,0,8,20 嘉義市,1 一般
112,0018,國立嘉義大學,01121016,幼兒教育學系,N 職,M 碩士,66,0,18,20 嘉義市,1 一般
112,0018,國立嘉義大學,01121016,幼兒教育學系,D 日,B 學士,204,11,54,20 嘉義市,1 一般
112,0018,國立嘉義大學,01141113,體育與健康休閒學系,D 日,B 學士,202,18,48,20 嘉義市,1 一般
112,0018,國立嘉義大學,02131025,視覺藝術學系,D 日,M 碩士,66,0,9,20 嘉義市,1 一般
112,0018,國立嘉義大學,02131025,視覺藝術學系教學碩士學位班,N 職,M 碩士,2,0,0,20 嘉義市,1 一般
112,0018,國立嘉義大學,02131025,視覺藝術學系,D 日,B 學士,190,10,41,20 嘉義市,1 一般
112,0018,國立嘉義大學,02151024,音樂學系,D 日,M 碩士,34,0,4,20 嘉義市,1 一般
112,0018,國立嘉義大學,02151024,音樂學系,D 日,B 學士,154,14,46,20 嘉義市,1 一般
112,0018,國立嘉義大學,02221033,應用歷史學系,D 日,M 碩士,19,0,2,20 嘉義市,1 一般
112,0018,國立嘉義大學,02221033,應用歷史學系,N 職,M 碩士,2,0,2,20 嘉義市,1 一般
112,0018,國立嘉義大學,02221033,應用歷史學系,D 日,B 學士,191,11,44,20 嘉義市,1 一般
112,0018,國立嘉義大學,02311031,外國語言學系,D 日,M 碩士,31,0,5,20 嘉義市,1 一般
112,0018,國立嘉義大學,02311031,外國語言學系,D 日,B 學士,372,17,80,20 嘉義市,1 一般
112,0018,國立嘉義大學,02322029,中國文學系,D 日,M 碩士,25,0,3,20 嘉義市,1 一般
112,0018,國立嘉義大學,02322029,中國文學系,N 職,M 碩士,29,0,6,20 嘉義市,1 一般
112,0018,國立嘉義大學,02322029,中國文學系,D 日,B 學士,196,17,44,20 嘉義市,1 一般
112,0018,國立嘉義大學,02322029,中國文學系,P 進,B 學士,56,0,16,20 嘉義市,1 一般
112,0018,國立嘉義大學,03111034,應用經濟學系,D 日,B 學士,204,6,46,20 嘉義市,1 一般
112,0018,國立嘉義大學,03131035,輔導與諮商學系,D 日,M 碩士,103,0,22,20 嘉義市,1 一般
112,0018,國立嘉義大學,03131035,輔導與諮商學系,N 職,M 碩士,151,0,25,20 嘉義市,1 一般
112,0018,國立嘉義大學,03131035,輔導與諮商學系,D 日,B 學士,226,13,47,20 嘉義市,1 一般
112,0018,國立嘉義大學,04121041,財務金融學系,D 日,M 碩士,31,0,9,20 嘉義市,1 一般
112,0018,國立嘉義大學,04121041,財務金融學系,D 日,B 學士,215,8,45,20 嘉義市,1 一般
112,0018,國立嘉義大學,04121041,財務金融學系,P 進,B 學士,168,0,28,20 嘉義市,1 一般
112,0018,國立嘉義大學,04131038,企業管理學系,D 日,D 博士,31,0,5,20 嘉義市,1 一般
112,0018,國立嘉義大學,04131038,企業管理學系,D 日,M 碩士,46,0,11,20 嘉義市,1 一般
112,0018,國立嘉義大學,04131038,企業管理學系,D 日,B 學士,223,12,48,20 嘉義市,1 一般
112,0018,國立嘉義大學,04131038,企業管理學系,P 進,B 學士,172,0,33,20 嘉義市,1 一般
112,0018,國立嘉義大學,04131046,管理學院碩士在職專班,N 職,M 碩士,210,2,90,20 嘉義市,1 一般
112,0018,國立嘉義大學,04131116,科技管理學系,D 日,M 碩士,17,0,9,20 嘉義市,1 一般
112,0018,國立嘉義大學,04131116,科技管理學系,D 日,B 學士,200,9,46,20 嘉義市,1 一般
112,0018,國立嘉義大學,04131116,科技管理學系,P 進,B 學士,63,0,21,20 嘉義市,1 一般
112,0018,國立嘉義大學,04143044,行銷與觀光管理學系行銷管理碩士班,D 日,M 碩士,63,0,28,20 嘉義市,1 一般
112,0018,國立嘉義大學,04143044,行銷與觀光管理學系,D 日,B 學士,189,11,47,20 嘉義市,1 一般
112,0018,國立嘉義大學,05111048,生命科學全英文碩士學位學程,D 日,M 碩士,1,2,0,20 嘉義市,1 一般
112,0018,國立嘉義大學,05111052,生物資源學系,D 日,M 碩士,26,0,7,20 嘉義市,1 一般
112,0018,國立嘉義大學,05111052,生物資源學系,D 日,B 學士,165,9,45,20 嘉義市,1 一般
112,0018,國立嘉義大學,05121053,生化科技學系,D 日,M 碩士,16,0,11,20 嘉義市,1 一般
112,0018,國立嘉義大學,05121053,生化科技學系,N 職,M 碩士,23,0,8,20 嘉義市,1 一般
112,0018,國立嘉義大學,05121053,生化科技學系,D 日,B 學士,189,11,44,20 嘉義市,1 一般
112,0018,國立嘉義大學,05199058,微生物免疫與生物藥學系,D 日,M 碩士,13,0,3,20 嘉義市,1 一般
112,0018,國立嘉義大學,05199058,微生物免疫與生物藥學系,D 日,B 學士,180,13,42,20 嘉義市,1 一般
112,0018,國立嘉義大學,05311059,應用化學系,D 日,D 博士,7,0,2,20 嘉義市,1 一般
112,0018,國立嘉義大學,05311059,應用化學系,D 日,M 碩士,21,0,8,20 嘉義市,1 一般
112,0018,國立嘉義大學,05311059,應用化學系,D 日,B 學士,220,20,43,20 嘉義市,1 一般
112,0018,國立嘉義大學,05331061,電子物理學系光電暨固態電子碩士班,D 日,M 碩士,18,0,9,20 嘉義市,1 一般
112,0018,國立嘉義大學,05331061,電子物理學系,D 日,B 學士,210,14,42,20 嘉義市,1 一般
112,0018,國立嘉義大學,05411062,應用數學系,D 日,M 碩士,11,0,2,20 嘉義市,1 一般
112,0018,國立嘉義大學,05411062,應用數學系,D 日,B 學士,176,14,38,20 嘉義市,1 一般
112,0018,國立嘉義大學,06131063,資訊管理學系,D 日,M 碩士,37,0,12,20 嘉義市,1 一般
112,0018,國立嘉義大學,06131063,資訊管理學系,D 日,B 學士,230,10,45,20 嘉義市,1 一般
112,0018,國立嘉義大學,06131066,資訊工程學系,D 日,D 博士,3,0,1,20 嘉義市,1 一般
112,0018,國立嘉義大學,06131066,資訊工程學系,D 日,M 碩士,55,0,14,20 嘉義市,1 一般
112,0018,國立嘉義大學,06131066,資訊工程學系,D 日,B 學士,238,13,42,20 嘉義市,1 一般
112,0018,國立嘉義大學,07141064,電機工程學系,D 日,M 碩士,15,0,7,20 嘉義市,1 一般
112,0018,國立嘉義大學,07141064,電機工程學系,D 日,B 學士,215,8,46,20 嘉義市,1 一般
112,0018,國立嘉義大學,07151067,生物機電工程學系,D 日,M 碩士,21,0,5,20 嘉義市,1 一般
112,0018,國立嘉義大學,07151067,生物機電工程學系,N 職,M 碩士,24,0,11,20 嘉義市,1 一般
112,0018,國立嘉義大學,07151067,生物機電工程學系,D 日,B 學士,200,14,42,20 嘉義市,1 一般
112,0018,國立嘉義大學,07151067,生物機電工程學系,P 進,B 學士,140,0,30,20 嘉義市,1 一般
112,0018,國立嘉義大學,07151069,機械與能源工程學系,D 日,M 碩士,8,0,7,20 嘉義市,1 一般
112,0018,國立嘉義大學,07151069,機械與能源工程學系,D 日,B 學士,198,7,30,20 嘉義市,1 一般
112,0018,國立嘉義大學,07211088,食品科學系,D 日,D 博士,27,0,4,20 嘉義市,1 一般
112,0018,國立嘉義大學,07211088,食品科學系,D 日,M 碩士,56,0,15,20 嘉義市,1 一般
112,0018,國立嘉義大學,07211088,食品科學系,N 職,M 碩士,55,0,18,20 嘉義市,1 一般
112,0018,國立嘉義大學,07211088,食品科學系,D 日,B 學士,194,12,53,20 嘉義市,1 一般
112,0018,國立嘉義大學,07211088,食品科學系,P 進,B 學士,153,0,33,20 嘉義市,1 一般
112,0018,國立嘉義大學,07312072,景觀學系,D 日,M 碩士,28,0,7,20 嘉義市,1 一般
112,0018,國立嘉義大學,07312072,景觀學系,D 日,B 學士,153,10,30,20 嘉義市,1 一般
112,0018,國立嘉義大學,07321070,土木與水資源工程學系,D 日,M 碩士,12,0,7,20 嘉義市,1 一般
112,0018,國立嘉義大學,07321070,土木與水資源工程學系,N 職,M 碩士,32,0,8,20 嘉義市,1 一般
112,0018,國立嘉義大學,07321070,土木與水資源工程學系,D 日,B 學士,195,8,41,20 嘉義市,1 一般
112,0018,國立嘉義大學,07321070,土木與水資源工程學系,P 進,B 學士,107,0,26,20 嘉義市,1 一般
112,0018,國立嘉義大學,08111073,農學院農學碩士在職專班,N 職,M 碩士,84,1,6,20 嘉義市,1 一般
112,0018,國立嘉義大學,08111074,農藝學系,D 日,M 碩士,27,0,8,20 嘉義市,1 一般
112,0018,國立嘉義大學,08111074,農藝學系,N 職,M 碩士,4,0,3,20 嘉義市,1 一般
112,0018,國立嘉義大學,08111074,農藝學系,D 日,B 學士,151,11,44,20 嘉義市,1 一般
112,0018,國立嘉義大學,08111077,農業科學博士學位學程,D 日,D 博士,38,2,4,20 嘉義市,1 一般
112,0018,國立嘉義大學,08112079,動物科學系,D 日,M 碩士,26,0,7,20 嘉義市,1 一般
112,0018,國立嘉義大學,08112079,動物科學系,D 日,B 學士,169,10,43,20 嘉義市,1 一般
112,0018,國立嘉義大學,08112079,動物科學系,P 進,B 學士,140,0,19,20 嘉義市,1 一般
112,0018,國立嘉義大學,08121080,園藝學系,D 日,M 碩士,18,0,8,20 嘉義市,1 一般
112,0018,國立嘉義大學,08121080,園藝學系,D 日,B 學士,173,10,36,20 嘉義市,1 一般
112,0018,國立嘉義大學,08121080,園藝學系,P 進,B 學士,108,0,28,20 嘉義市,1 一般
112,0018,國立嘉義大學,08192092,生物農業科技學系,D 日,M 碩士,0,0,13,20 嘉義市,1 一般
112,0018,國立嘉義大學,08192092,生物農業科技學系,D 日,B 學士,0,0,30,20 嘉義市,1 一般
112,0018,國立嘉義大學,08192117,農業生物科技學系,D 日,M 碩士,15,0,0,20 嘉義市,1 一般
112,0018,國立嘉義大學,08192117,農業生物科技學系,D 日,B 學士,149,10,0,20 嘉義市,1 一般
112,0018,國立嘉義大學,08194084,植物醫學系,D 日,M 碩士,25,0,3,20 嘉義市,1 一般
112,0018,國立嘉義大學,08194084,植物醫學系,D 日,B 學士,141,9,33,20 嘉義市,1 一般
112,0018,國立嘉義大學,08199076,農場管理進修學士學位學程,P 進,B 學士,308,2,76,20 嘉義市,1 一般
112,0018,國立嘉義大學,08211096,森林暨自然資源學系,D 日,M 碩士,35,0,8,20 嘉義市,1 一般
112,0018,國立嘉義大學,08211096,森林暨自然資源學系,D 日,B 學士,156,11,33,20 嘉義市,1 一般
112,0018,國立嘉義大學,08211106,木質材料與設計學系,D 日,M 碩士,14,0,5,20 嘉義市,1 一般
112,0018,國立嘉義大學,08211106,木質材料與設計學系,D 日,B 學士,160,9,35,20 嘉義市,1 一般
112,0018,國立嘉義大學,08211106,木質材料與設計學系,P 進,B 學士,105,0,25,20 嘉義市,1 一般
112,0018,國立嘉義大學,08312047,水生生物科學系,D 日,M 碩士,18,0,7,20 嘉義市,1 一般
112,0018,國立嘉義大學,08312047,水生生物科學系,D 日,B 學士,148,11,37,20 嘉義市,1 一般
112,0018,國立嘉義大學,08411108,獸醫學系,D 日,M 碩士,16,0,6,20 嘉義市,1 一般
112,0018,國立嘉義大學,08411108,獸醫學系,D 日,B 學士,234,12,47,20 嘉義市,1 一般
112,0018,國立嘉義大學,10151044,行銷與觀光管理學系觀光休閒管理博士班,D 日,D 博士,20,0,3,20 嘉義市,1 一般
112,0018,國立嘉義大學,10151110,管理學院外籍生全英文授課觀光暨管理碩士學位學程,D 日,M 碩士,13,1,4,20 嘉義市,1 一般
112,0018,國立嘉義大學,10152113,體育與健康休閒學系,D 日,M 碩士,55,0,11,20 嘉義市,1 一般
112,0018,國立嘉義大學,10152113,體育與健康休閒學系,N 職,M 碩士,61,0,14,20 嘉義市,1 一般
112,0018,國立嘉義大學,10152113,體育與健康休閒學系,P 進,B 學士,171,0,38,20 嘉義市,1 一般
112,0018,國立嘉義大學,99999Z03,軍訓教官,D 日,,0,4,0,20 嘉義市,1 一般
112,0018,國立嘉義大學,99999Z05,師資培育中心,D 日,,0,5,0,20 嘉義市,1 一般
112,0018,國立嘉義大學,99999Z08,語言中心,D 日,,0,6,0,20 嘉義市,1 一般
112,0019,國立高雄大學,02122036,工藝與創意設計學系,D 日,B 學士,222,8,29,50 高雄市,1 一般
112,0019,國立高雄大學,02199005,創意設計與建築學系,D 日,B 學士,1,0,2,50 高雄市,1 一般
112,0019,國立高雄大學,02311002,西洋語文學系,D 日,M 碩士,8,0,0,50 高雄市,1 一般
112,0019,國立高雄大學,02311002,西洋語文學系,D 日,B 學士,172,9,44,50 高雄市,1 一般
112,0019,國立高雄大學,02311003,東亞語文學系,D 日,M 碩士,13,0,3,50 高雄市,1 一般
112,0019,國立高雄大學,02311003,東亞語文學系,D 日,B 學士,248,9,65,50 高雄市,1 一般
112,0019,國立高雄大學,03111006,應用經濟學系,D 日,M 碩士,15,0,6,50 高雄市,1 一般
112,0019,國立高雄大學,03111006,應用經濟學系,D 日,B 學士,227,11,48,50 高雄市,1 一般
112,0019,國立高雄大學,04121011,金融管理學系,D 日,M 碩士,29,0,12,50 高雄市,1 一般
112,0019,國立高雄大學,04121011,金融管理學系,D 日,B 學士,212,10,51,50 高雄市,1 一般
112,0019,國立高雄大學,04131007,經營管理研究所,D 日,M 碩士,26,3,10,50 高雄市,1 一般
